optimizer_name,function_id,dimension,target_value,ert,success_rate
RS-6 Brockhoff (2019),2,10,1e-07,1950000000,0.000000
RS-6 Brockhoff (2019),2,20,1e-07,7860000000,0.000000
RS-6 Brockhoff (2019),3,2,1e-07,928000000,0.000000
RS-6 Brockhoff (2019),3,5,1e-07,8270000000,0.000000
RS-6 Brockhoff (2019),3,10,1e-07,36510000000,0.000000
RS-6 Brockhoff (2019),3,20,1e-07,153020000000,0.000000
RS-6 Brockhoff (2019),8,2,1e-07,224000000,0.000000
RS-6 Brockhoff (2019),8,5,1e-07,2110000000,0.000000
RS-6 Brockhoff (2019),8,10,1e-07,13430000000,0.000000
RS-6 Brockhoff (2019),8,20,1e-07,89680000000,0.000000
RS-6 Brockhoff (2019),15,2,1e-07,2824000000,0.000000
RS-6 Brockhoff (2019),15,5,1e-07,106795000000,0.000000
RS-6 Brockhoff (2019),15,10,1e-07,798340000000,0.000000
RS-6 Brockhoff (2019),15,20,1e-07,9.2e+12,0.000000
RS-6-initIn0 Brockhoff (2019),1,2,1e-07,12000006,0.000000
RS-6-initIn0 Brockhoff (2019),1,5,1e-07,60000012,0.000000
RS-6-initIn0 Brockhoff (2019),1,10,1e-07,230000023,0.000000
RS-6-initIn0 Brockhoff (2019),1,20,1e-07,860000043,0.000000
RS-6-initIn0 Brockhoff (2019),2,2,1e-07,58000029,0.000000
RS-6-initIn0 Brockhoff (2019),2,5,1e-07,470000094,0.000000
RS-6-initIn0 Brockhoff (2019),2,10,1e-07,1950000195,0.000000
RS-6-initIn0 Brockhoff (2019),2,20,1e-07,7860000393,0.000000
RS-6-initIn0 Brockhoff (2019),3,2,1e-07,928000464,0.000000
RS-6-initIn0 Brockhoff (2019),3,5,1e-07,8270001654,0.000000
RS-6-initIn0 Brockhoff (2019),3,10,1e-07,36510003651,0.000000
RS-6-initIn0 Brockhoff (2019),3,20,1e-07,153020007651,0.000000
RS-6-initIn0 Brockhoff (2019),8,2,1e-07,224000112,0.000000
RS-6-initIn0 Brockhoff (2019),8,5,1e-07,2110000422,0.000000
RS-6-initIn0 Brockhoff (2019),8,10,1e-07,13430001343,0.000000
RS-6-initIn0 Brockhoff (2019),8,20,1e-07,89680004484,0.000000
RS-6-initIn0 Brockhoff (2019),15,2,1e-07,2824001412,0.000000
RS-6-initIn0 Brockhoff (2019),15,5,1e-07,106795021359,0.000000
RS-6-initIn0 Brockhoff (2019),15,10,1e-07,798340079834,0.000000
RS-6-initIn0 Brockhoff (2019),15,20,1e-07,9.20000046e+12,0.000000
s-CMA-ES Gissler (2023),1,2,1e-07,209.333334,1.000000
s-CMA-ES Gissler (2023),1,5,1e-07,626.000004,1.000000
s-CMA-ES Gissler (2023),1,10,1e-07,1375.666662,1.000000
s-CMA-ES Gissler (2023),1,20,1e-07,2706.933334,1.000000
s-CMA-ES Gissler (2023),2,2,1e-07,425.666669,1.000000
s-CMA-ES Gissler (2023),2,5,1e-07,1404.266658,1.000000
s-CMA-ES Gissler (2023),2,10,1e-07,4334.6667,1.000000
s-CMA-ES Gissler (2023),2,20,1e-07,16083.266799,1.000000
s-CMA-ES Gissler (2023),3,2,1e-07,3035.333488,1.000000
s-CMA-ES Gissler (2023),3,5,1e-07,523722.555038,0.600000
s-CMA-ES Gissler (2023),3,10,1e-07,19779459.0002,0.066667
s-CMA-ES Gissler (2023),3,20,1e-07,19459729373,0.000000
s-CMA-ES Gissler (2023),8,2,1e-07,526.799952,1.000000
s-CMA-ES Gissler (2023),8,5,1e-07,2032.266756,1.000000
s-CMA-ES Gissler (2023),8,10,1e-07,5555.267123,1.000000
s-CMA-ES Gissler (2023),8,20,1e-07,20072.935396,1.000000
s-CMA-ES Gissler (2023),15,2,1e-07,2759.86696,1.000000
s-CMA-ES Gissler (2023),15,5,1e-07,21129.860648,1.000000
s-CMA-ES Gissler (2023),15,10,1e-07,62542.75394,1.000000
s-CMA-ES Gissler (2023),15,20,1e-07,251595.62,1.000000
sc-CMA-ES Gissler (2023),1,2,1e-07,223.533336,1.000000
sc-CMA-ES Gissler (2023),1,5,1e-07,645.133332,1.000000
sc-CMA-ES Gissler (2023),1,10,1e-07,1436.799995,1.000000
sc-CMA-ES Gissler (2023),1,20,1e-07,2766.066676,1.000000
sc-CMA-ES Gissler (2023),2,2,1e-07,471.466659,1.000000
sc-CMA-ES Gissler (2023),2,5,1e-07,1615.866674,1.000000
sc-CMA-ES Gissler (2023),2,10,1e-07,5266.466595,1.000000
sc-CMA-ES Gissler (2023),2,20,1e-07,21107.533248,1.000000
sc-CMA-ES Gissler (2023),3,2,1e-07,3501.333328,1.000000
sc-CMA-ES Gissler (2023),3,5,1e-07,3365590.66735,0.200000
sc-CMA-ES Gissler (2023),3,10,1e-07,9309461.99915,0.133333
sc-CMA-ES Gissler (2023),3,20,1e-07,19839922865,0.000000
sc-CMA-ES Gissler (2023),8,2,1e-07,472.933328,1.000000
sc-CMA-ES Gissler (2023),8,5,1e-07,2137.466714,1.000000
sc-CMA-ES Gissler (2023),8,10,1e-07,8365.266313,1.000000
sc-CMA-ES Gissler (2023),8,20,1e-07,33376.201116,1.000000
sc-CMA-ES Gissler (2023),15,2,1e-07,3481.66724,1.000000
sc-CMA-ES Gissler (2023),15,5,1e-07,18986.933537,1.000000
sc-CMA-ES Gissler (2023),15,10,1e-07,63600.075436,1.000000
sc-CMA-ES Gissler (2023),15,20,1e-07,268839.64,1.000000
scd-CMA-ES Gissler (2023),1,2,1e-07,216.733332,1.000000
scd-CMA-ES Gissler (2023),1,5,1e-07,680.799996,1.000000
scd-CMA-ES Gissler (2023),1,10,1e-07,1440.333324,1.000000
scd-CMA-ES Gissler (2023),1,20,1e-07,2947.666684,1.000000
scd-CMA-ES Gissler (2023),2,2,1e-07,465.066678,1.000000
scd-CMA-ES Gissler (2023),2,5,1e-07,1616.599968,1.000000
scd-CMA-ES Gissler (2023),2,10,1e-07,5339.80005,1.000000
scd-CMA-ES Gissler (2023),2,20,1e-07,20606.133237,1.000000
scd-CMA-ES Gissler (2023),3,2,1e-07,4441.066496,1.000000
scd-CMA-ES Gissler (2023),3,5,1e-07,1996968.24975,0.266667
scd-CMA-ES Gissler (2023),3,10,1e-07,4634510031,0.000000
scd-CMA-ES Gissler (2023),3,20,1e-07,17524056977,0.000000
scd-CMA-ES Gissler (2023),8,2,1e-07,656.266688,1.000000
scd-CMA-ES Gissler (2023),8,5,1e-07,2025.199944,1.000000
scd-CMA-ES Gissler (2023),8,10,1e-07,9961.533282,1.000000
scd-CMA-ES Gissler (2023),8,20,1e-07,36426.3345,1.000000
scd-CMA-ES Gissler (2023),15,2,1e-07,4497.133868,1.000000
scd-CMA-ES Gissler (2023),15,5,1e-07,19033.389362,1.000000
scd-CMA-ES Gissler (2023),15,10,1e-07,67560.161172,1.000000
scd-CMA-ES Gissler (2023),15,20,1e-07,273309.46,1.000000
scdm-CMA-ES Gissler (2023),1,2,1e-07,225.866664,1.000000
scdm-CMA-ES Gissler (2023),1,5,1e-07,683.600004,1.000000
scdm-CMA-ES Gissler (2023),1,10,1e-07,1460.466673,1.000000
scdm-CMA-ES Gissler (2023),1,20,1e-07,2888.733335,1.000000
scdm-CMA-ES Gissler (2023),2,2,1e-07,459.799988,1.000000
scdm-CMA-ES Gissler (2023),2,5,1e-07,1601.200042,1.000000
scdm-CMA-ES Gissler (2023),2,10,1e-07,4981.399995,1.000000
scdm-CMA-ES Gissler (2023),2,20,1e-07,20463.133506,1.000000
scdm-CMA-ES Gissler (2023),3,2,1e-07,2850.33344,1.000000
scdm-CMA-ES Gissler (2023),3,5,1e-07,3245536.66684,0.200000
scdm-CMA-ES Gissler (2023),3,10,1e-07,5038314.66535,0.200000
scdm-CMA-ES Gissler (2023),3,20,1e-07,5996509505,0.000000
scdm-CMA-ES Gissler (2023),8,2,1e-07,490.866656,1.000000
scdm-CMA-ES Gissler (2023),8,5,1e-07,2230.533328,1.000000
scdm-CMA-ES Gissler (2023),8,10,1e-07,8304.267253,1.000000
scdm-CMA-ES Gissler (2023),8,20,1e-07,35980.19892,1.000000
scdm-CMA-ES Gissler (2023),15,2,1e-07,4122.932688,1.000000
scdm-CMA-ES Gissler (2023),15,5,1e-07,19380.601266,1.000000
scdm-CMA-ES Gissler (2023),15,10,1e-07,67866.803566,1.000000
scdm-CMA-ES Gissler (2023),15,20,1e-07,331208.28,1.000000
sd-CMA-ES Gissler (2023),1,2,1e-07,219.400002,1.000000
sd-CMA-ES Gissler (2023),1,5,1e-07,654.866664,1.000000
sd-CMA-ES Gissler (2023),1,10,1e-07,1425.666661,1.000000
sd-CMA-ES Gissler (2023),1,20,1e-07,2784.466677,1.000000
sd-CMA-ES Gissler (2023),2,2,1e-07,425.066659,1.000000
sd-CMA-ES Gissler (2023),2,5,1e-07,1452.799986,1.000000
sd-CMA-ES Gissler (2023),2,10,1e-07,4411.60005,1.000000
sd-CMA-ES Gissler (2023),2,20,1e-07,16192.400148,1.000000
sd-CMA-ES Gissler (2023),3,2,1e-07,2345.066672,1.000000
sd-CMA-ES Gissler (2023),3,5,1e-07,870021.428198,0.466667
sd-CMA-ES Gissler (2023),3,10,1e-07,5081803.66504,0.200000
sd-CMA-ES Gissler (2023),3,20,1e-07,17042778473,0.000000
sd-CMA-ES Gissler (2023),8,2,1e-07,472.066672,1.000000
sd-CMA-ES Gissler (2023),8,5,1e-07,1914.066666,1.000000
sd-CMA-ES Gissler (2023),8,10,1e-07,7619.466181,1.000000
sd-CMA-ES Gissler (2023),8,20,1e-07,22231.667516,1.000000
sd-CMA-ES Gissler (2023),15,2,1e-07,2466.666572,1.000000
sd-CMA-ES Gissler (2023),15,5,1e-07,18597.259941,1.000000
sd-CMA-ES Gissler (2023),15,10,1e-07,74145.108994,1.000000
sd-CMA-ES Gissler (2023),15,20,1e-07,288770.06,1.000000
sdm-CMA-ES Gissler (2023),1,2,1e-07,212.733336,1.000000
sdm-CMA-ES Gissler (2023),1,5,1e-07,642.466668,1.000000
sdm-CMA-ES Gissler (2023),1,10,1e-07,1427.866657,1.000000
sdm-CMA-ES Gissler (2023),1,20,1e-07,2844.599984,1.000000
sdm-CMA-ES Gissler (2023),2,2,1e-07,464.133342,1.000000
sdm-CMA-ES Gissler (2023),2,5,1e-07,1426.933348,1.000000
sdm-CMA-ES Gissler (2023),2,10,1e-07,4429.799985,1.000000
sdm-CMA-ES Gissler (2023),2,20,1e-07,16130.666529,1.000000
sdm-CMA-ES Gissler (2023),3,2,1e-07,4876.53328,1.000000
sdm-CMA-ES Gissler (2023),3,5,1e-07,1611125.60082,0.333333
sdm-CMA-ES Gissler (2023),3,10,1e-07,3837460221,0.000000
sdm-CMA-ES Gissler (2023),3,20,1e-07,5865952841,0.000000
sdm-CMA-ES Gissler (2023),8,2,1e-07,512.133328,1.000000
sdm-CMA-ES Gissler (2023),8,5,1e-07,2241.666532,1.000000
sdm-CMA-ES Gissler (2023),8,10,1e-07,6545.533545,1.000000
sdm-CMA-ES Gissler (2023),8,20,1e-07,18329.601036,1.000000
sdm-CMA-ES Gissler (2023),15,2,1e-07,2149.799652,1.000000
sdm-CMA-ES Gissler (2023),15,5,1e-07,21446.272874,1.000000
sdm-CMA-ES Gissler (2023),15,10,1e-07,65372.709572,1.000000
sdm-CMA-ES Gissler (2023),15,20,1e-07,310873.98,0.933333
SHADE-LM Okulewicz (2021),1,2,1e-07,6,1.000000
SHADE-LM Okulewicz (2021),1,5,1e-07,12,1.000000
SHADE-LM Okulewicz (2021),1,10,1e-07,22.000006,1.000000
SHADE-LM Okulewicz (2021),1,20,1e-07,41.999992,1.000000
SHADE-LM Okulewicz (2021),2,2,1e-07,544.266664,1.000000
SHADE-LM Okulewicz (2021),2,5,1e-07,2130.933376,1.000000
SHADE-LM Okulewicz (2021),2,10,1e-07,5247.06663,1.000000
SHADE-LM Okulewicz (2021),2,20,1e-07,10814.266674,1.000000
SHADE-LM Okulewicz (2021),3,2,1e-07,1192.80016,1.000000
SHADE-LM Okulewicz (2021),3,5,1e-07,9609.200796,1.000000
SHADE-LM Okulewicz (2021),3,10,1e-07,42343.600659,1.000000
SHADE-LM Okulewicz (2021),3,20,1e-07,177578.462887,1.000000
SHADE-LM Okulewicz (2021),8,2,1e-07,835.266656,1.000000
SHADE-LM Okulewicz (2021),8,5,1e-07,3637.999966,1.000000
SHADE-LM Okulewicz (2021),8,10,1e-07,15544.666312,1.000000
SHADE-LM Okulewicz (2021),8,20,1e-07,80121.999764,1.000000
SHADE-LM Okulewicz (2021),15,2,1e-07,1137.333524,1.000000
SHADE-LM Okulewicz (2021),15,5,1e-07,23639.799456,1.000000
SHADE-LM Okulewicz (2021),15,10,1e-07,1970316.37244,1.000000
SHADE-LM Okulewicz (2021),15,20,1e-07,9.2e+12,0.000000
SHADE-LM-POP4-to-10 Okulewicz (2021),1,2,1e-07,6,1.000000
SHADE-LM-POP4-to-10 Okulewicz (2021),1,5,1e-07,12,1.000000
SHADE-LM-POP4-to-10 Okulewicz (2021),1,10,1e-07,22.000006,1.000000
SHADE-LM-POP4-to-10 Okulewicz (2021),1,20,1e-07,41.999992,1.000000
SHADE-LM-POP4-to-10 Okulewicz (2021),2,2,1e-07,219.26668,1.000000
SHADE-LM-POP4-to-10 Okulewicz (2021),2,5,1e-07,875.600036,1.000000
SHADE-LM-POP4-to-10 Okulewicz (2021),2,10,1e-07,2169.53334,1.000000
SHADE-LM-POP4-to-10 Okulewicz (2021),2,20,1e-07,4977.266793,1.000000
SHADE-LM-POP4-to-10 Okulewicz (2021),3,2,1e-07,625.933216,1.000000
SHADE-LM-POP4-to-10 Okulewicz (2021),3,5,1e-07,4440.73363,1.000000
SHADE-LM-POP4-to-10 Okulewicz (2021),3,10,1e-07,15260.599491,1.000000
SHADE-LM-POP4-to-10 Okulewicz (2021),3,20,1e-07,63847.602651,1.000000
SHADE-LM-POP4-to-10 Okulewicz (2021),8,2,1e-07,595.599984,1.000000
SHADE-LM-POP4-to-10 Okulewicz (2021),8,5,1e-07,3205.466846,1.000000
SHADE-LM-POP4-to-10 Okulewicz (2021),8,10,1e-07,12232.066831,1.000000
SHADE-LM-POP4-to-10 Okulewicz (2021),8,20,1e-07,47808.399032,1.000000
SHADE-LM-POP4-to-10 Okulewicz (2021),15,2,1e-07,887.53378,1.000000
SHADE-LM-POP4-to-10 Okulewicz (2021),15,5,1e-07,27139.129862,1.000000
SHADE-LM-POP4-to-10 Okulewicz (2021),15,10,1e-07,1570837.33503,1.000000
SHADE-LM-POP4-to-10 Okulewicz (2021),15,20,1e-07,9.20004922e+12,0.000000
simplex pal (2013),1,2,1e-07,116.133336,1.000000
simplex pal (2013),1,5,1e-07,1151.133336,1.000000
simplex pal (2013),1,10,1e-07,43075.466671,0.933333
simplex pal (2013),1,20,1e-07,17230530,0.000000
simplex pal (2013),2,2,1e-07,165.333321,1.000000
simplex pal (2013),2,5,1e-07,2666.20002,1.000000
simplex pal (2013),2,10,1e-07,39133185,0.000000
simplex pal (2013),2,20,1e-07,157560381,0.000000
simplex pal (2013),3,2,1e-07,4006.200128,1.000000
simplex pal (2013),3,5,1e-07,1132608.99945,0.066667
simplex pal (2013),3,10,1e-07,735318702,0.000000
simplex pal (2013),3,20,1e-07,3067056370,0.000000
simplex pal (2013),8,2,1e-07,171.399984,1.000000
simplex pal (2013),8,5,1e-07,2035.466782,1.000000
simplex pal (2013),8,10,1e-07,270450654,0.000000
simplex pal (2013),8,20,1e-07,1796958516,0.000000
simplex pal (2013),15,2,1e-07,4512.866372,1.000000
simplex pal (2013),15,5,1e-07,1675827140,0.000000
simplex pal (2013),15,10,1e-07,16077290256,0.000000
simplex pal (2013),15,20,1e-07,184509220000,0.000000
SLSQP+lq-CMA-ES Hansen (2020),1,2,1e-07,7.000002,1.000000
SLSQP+lq-CMA-ES Hansen (2020),1,5,1e-07,9.999996,1.000000
SLSQP+lq-CMA-ES Hansen (2020),1,10,1e-07,15.000002,1.000000
SLSQP+lq-CMA-ES Hansen (2020),1,20,1e-07,24.999985,1.000000
SLSQP+lq-CMA-ES Hansen (2020),2,2,1e-07,52.80001,1.000000
SLSQP+lq-CMA-ES Hansen (2020),2,5,1e-07,193.799988,1.000000
SLSQP+lq-CMA-ES Hansen (2020),2,10,1e-07,472.46667,1.000000
SLSQP+lq-CMA-ES Hansen (2020),2,20,1e-07,1464.06648,1.000000
SLSQP+lq-CMA-ES Hansen (2020),3,2,1e-07,2868.533376,1.000000
SLSQP+lq-CMA-ES Hansen (2020),3,5,1e-07,1545211.60024,0.333333
SLSQP+lq-CMA-ES Hansen (2020),3,10,1e-07,5254771119,0.000000
SLSQP+lq-CMA-ES Hansen (2020),3,20,1e-07,19811583561,0.000000
SLSQP+lq-CMA-ES Hansen (2020),8,2,1e-07,118.93336,1.000000
SLSQP+lq-CMA-ES Hansen (2020),8,5,1e-07,884.333494,1.000000
SLSQP+lq-CMA-ES Hansen (2020),8,10,1e-07,1765.933531,1.000000
SLSQP+lq-CMA-ES Hansen (2020),8,20,1e-07,4638.868392,1.000000
SLSQP+lq-CMA-ES Hansen (2020),15,2,1e-07,2608.667176,1.000000
SLSQP+lq-CMA-ES Hansen (2020),15,5,1e-07,24693.866106,1.000000
SLSQP+lq-CMA-ES Hansen (2020),15,10,1e-07,78292.964298,1.000000
SLSQP+lq-CMA-ES Hansen (2020),15,20,1e-07,241192.26,1.000000
SLSQP-11-scipy Hansen (2020),1,2,1e-07,7.000002,1.000000
SLSQP-11-scipy Hansen (2020),1,5,1e-07,9.999996,1.000000
SLSQP-11-scipy Hansen (2020),1,10,1e-07,15.000002,1.000000
SLSQP-11-scipy Hansen (2020),1,20,1e-07,24.999985,1.000000
SLSQP-11-scipy Hansen (2020),2,2,1e-07,52.866681,1.000000
SLSQP-11-scipy Hansen (2020),2,5,1e-07,181.1333,1.000000
SLSQP-11-scipy Hansen (2020),2,10,1e-07,498.533295,1.000000
SLSQP-11-scipy Hansen (2020),2,20,1e-07,1506.866538,1.000000
SLSQP-11-scipy Hansen (2020),3,2,1e-07,4422.266608,1.000000
SLSQP-11-scipy Hansen (2020),3,5,1e-07,167305408,0.000000
SLSQP-11-scipy Hansen (2020),3,10,1e-07,738816360,0.000000
SLSQP-11-scipy Hansen (2020),3,20,1e-07,3096252586,0.000000
SLSQP-11-scipy Hansen (2020),8,2,1e-07,118.86672,1.000000
SLSQP-11-scipy Hansen (2020),8,5,1e-07,427.866644,1.000000
SLSQP-11-scipy Hansen (2020),8,10,1e-07,1225.132948,1.000000
SLSQP-11-scipy Hansen (2020),8,20,1e-07,3409.333172,1.000000
SLSQP-11-scipy Hansen (2020),15,2,1e-07,2566.667236,1.000000
SLSQP-11-scipy Hansen (2020),15,5,1e-07,2159800721,0.000000
SLSQP-11-scipy Hansen (2020),15,10,1e-07,16159120106,0.000000
SLSQP-11-scipy Hansen (2020),15,20,1e-07,186237440000,0.000000
SLSQP-scipy Baudis (2014),1,2,1e-07,17.4,1.000000
SLSQP-scipy Baudis (2014),1,5,1e-07,49.466664,1.000000
SLSQP-scipy Baudis (2014),1,20,1e-07,267.666658,1.000000
SLSQP-scipy Baudis (2014),2,2,1e-07,138.800003,1.000000
SLSQP-scipy Baudis (2014),2,5,1e-07,1001.999956,1.000000
SLSQP-scipy Baudis (2014),2,20,1e-07,446906.533143,0.000000
SLSQP-scipy Baudis (2014),3,2,1e-07,2247.600224,1.000000
SLSQP-scipy Baudis (2014),3,5,1e-07,440924.416602,0.000000
SLSQP-scipy Baudis (2014),3,20,1e-07,15302107114,0.000000
SLSQP-scipy Baudis (2014),8,2,1e-07,197.000048,1.000000
SLSQP-scipy Baudis (2014),8,5,1e-07,4854.733154,1.000000
SLSQP-scipy Baudis (2014),8,20,1e-07,86160.93438,1.000000
SLSQP-scipy Baudis (2014),15,2,1e-07,3129.600572,1.000000
SLSQP-scipy Baudis (2014),15,5,1e-07,405822.794156,0.000000
SLSQP-scipy Baudis (2014),15,20,1e-07,920003220000,0.000000
SLSQP-scipy-2019 Varelas (2019),1,2,1e-07,7.000002,1.000000
SLSQP-scipy-2019 Varelas (2019),1,5,1e-07,9.999996,1.000000
SLSQP-scipy-2019 Varelas (2019),1,10,1e-07,15.000002,1.000000
SLSQP-scipy-2019 Varelas (2019),1,20,1e-07,24.999985,1.000000
SLSQP-scipy-2019 Varelas (2019),2,2,1e-07,53.533333,1.000000
SLSQP-scipy-2019 Varelas (2019),2,5,1e-07,189.26665,1.000000
SLSQP-scipy-2019 Varelas (2019),2,10,1e-07,429,1.000000
SLSQP-scipy-2019 Varelas (2019),2,20,1e-07,1462.999878,1.000000
SLSQP-scipy-2019 Varelas (2019),3,2,1e-07,3792.000096,1.000000
SLSQP-scipy-2019 Varelas (2019),3,5,1e-07,827236522,0.000000
SLSQP-scipy-2019 Varelas (2019),3,10,1e-07,3651507489,0.000000
SLSQP-scipy-2019 Varelas (2019),3,20,1e-07,15310691536,0.000000
SLSQP-scipy-2019 Varelas (2019),8,2,1e-07,136.266704,1.000000
SLSQP-scipy-2019 Varelas (2019),8,5,1e-07,463.933296,1.000000
SLSQP-scipy-2019 Varelas (2019),8,10,1e-07,1850.733237,1.000000
SLSQP-scipy-2019 Varelas (2019),8,20,1e-07,3585.132876,1.000000
SLSQP-scipy-2019 Varelas (2019),15,2,1e-07,5312.333712,1.000000
SLSQP-scipy-2019 Varelas (2019),15,5,1e-07,7437249.99952,0.066667
SLSQP-scipy-2019 Varelas (2019),15,10,1e-07,79852760990,0.000000
SLSQP-scipy-2019 Varelas (2019),15,20,1e-07,920365240000,0.000000
SMAC-BBOB hutter (2013),1,2,1e-07,1200,0.000000
SMAC-BBOB hutter (2013),1,5,1e-07,6000,0.000000
SMAC-BBOB hutter (2013),1,10,1e-07,23000,0.000000
SMAC-BBOB hutter (2013),1,20,1e-07,86000,0.000000
SMAC-BBOB hutter (2013),2,2,1e-07,5800,0.000000
SMAC-BBOB hutter (2013),2,5,1e-07,47000,0.000000
SMAC-BBOB hutter (2013),2,10,1e-07,195000,0.000000
SMAC-BBOB hutter (2013),2,20,1e-07,786000,0.000000
SMAC-BBOB hutter (2013),3,2,1e-07,92800,0.000000
SMAC-BBOB hutter (2013),3,5,1e-07,827000,0.000000
SMAC-BBOB hutter (2013),3,10,1e-07,3651000,0.000000
SMAC-BBOB hutter (2013),3,20,1e-07,15302000,0.000000
SMAC-BBOB hutter (2013),8,2,1e-07,22400,0.000000
SMAC-BBOB hutter (2013),8,5,1e-07,211000,0.000000
SMAC-BBOB hutter (2013),8,10,1e-07,1343000,0.000000
SMAC-BBOB hutter (2013),8,20,1e-07,8968000,0.000000
SMAC-BBOB hutter (2013),15,2,1e-07,282400,0.000000
SMAC-BBOB hutter (2013),15,5,1e-07,10679500,0.000000
SMAC-BBOB hutter (2013),15,10,1e-07,79834000,0.000000
SMAC-BBOB hutter (2013),15,20,1e-07,920000000,0.000000
SNES schaul (2012),1,2,1e-07,318.533334,1.000000
SNES schaul (2012),1,5,1e-07,826.666668,1.000000
SNES schaul (2012),1,10,1e-07,1753.599994,1.000000
SNES schaul (2012),1,20,1e-07,3695.466655,1.000000
SNES schaul (2012),2,2,1e-07,565.000011,1.000000
SNES schaul (2012),2,5,1e-07,1262.399978,1.000000
SNES schaul (2012),2,10,1e-07,2572.00008,1.000000
SNES schaul (2012),2,20,1e-07,5387.800095,1.000000
SNES schaul (2012),3,2,1e-07,15385.266528,1.000000
SNES schaul (2012),3,5,1e-07,1285932.12493,0.533333
SNES schaul (2012),3,10,1e-07,9878218620,0.000000
SNES schaul (2012),3,20,1e-07,54183035424,0.000000
SNES schaul (2012),8,2,1e-07,170595.07696,0.866667
SNES schaul (2012),8,5,1e-07,1715395.99988,0.266667
SNES schaul (2012),8,10,1e-07,4029147730,0.000000
SNES schaul (2012),8,20,1e-07,116487397,0.000000
SNES schaul (2012),15,2,1e-07,11021.399888,1.000000
SNES schaul (2012),15,5,1e-07,447144.364095,0.933333
SNES schaul (2012),15,10,1e-07,231319813340,0.000000
SNES schaul (2012),15,20,1e-07,3.58989336e+12,0.000000
SPSA finck (2010),1,2,1e-07,377.200002,1.000000
SPSA finck (2010),1,5,1e-07,537.800004,1.000000
SPSA finck (2010),1,10,1e-07,719.866673,1.000000
SPSA finck (2010),1,20,1e-07,1987.133329,1.000000
SPSA finck (2010),2,2,1e-07,5800696,0.000000
SPSA finck (2010),2,5,1e-07,47000188,0.000000
SPSA finck (2010),2,10,1e-07,195000780,0.000000
SPSA finck (2010),2,20,1e-07,786000786,0.000000
SPSA finck (2010),3,2,1e-07,92802784,0.000000
SPSA finck (2010),3,5,1e-07,827014886,0.000000
SPSA finck (2010),3,10,1e-07,3651098577,0.000000
SPSA finck (2010),3,20,1e-07,15302015302,0.000000
SPSA finck (2010),8,2,1e-07,22400448,0.000000
SPSA finck (2010),8,5,1e-07,211002532,0.000000
SPSA finck (2010),8,10,1e-07,1343025517,0.000000
SPSA finck (2010),8,20,1e-07,8968049324,0.000000
SPSA finck (2010),15,2,1e-07,282409884,0.000000
SPSA finck (2010),15,5,1e-07,10681465028,0.000000
SPSA finck (2010),15,10,1e-07,79842861574,0.000000
SPSA finck (2010),15,20,1e-07,920178940000,0.000000
SSEABC Aydin (2017),1,2,1e-07,269.466666,1.000000
SSEABC Aydin (2017),1,5,1e-07,671.533332,1.000000
SSEABC Aydin (2017),1,10,1e-07,1391.866666,1.000000
SSEABC Aydin (2017),1,20,1e-07,2613.000006,1.000000
SSEABC Aydin (2017),2,2,1e-07,717.533341,1.000000
SSEABC Aydin (2017),2,5,1e-07,2181.66668,1.000000
SSEABC Aydin (2017),2,10,1e-07,6628.199955,1.000000
SSEABC Aydin (2017),2,20,1e-07,78600000,0.000000
SSEABC Aydin (2017),3,2,1e-07,7552.071424,0.933333
SSEABC Aydin (2017),3,5,1e-07,346518.000042,0.133333
SSEABC Aydin (2017),3,10,1e-07,365100000,0.000000
SSEABC Aydin (2017),3,20,1e-07,1530200000,0.000000
SSEABC Aydin (2017),8,2,1e-07,738.133312,1.000000
SSEABC Aydin (2017),8,5,1e-07,5716.533536,1.000000
SSEABC Aydin (2017),8,10,1e-07,13853.133638,1.000000
SSEABC Aydin (2017),8,20,1e-07,303931.142936,0.466667
SSEABC Aydin (2017),15,2,1e-07,6294.53362,1.000000
SSEABC Aydin (2017),15,5,1e-07,221345.004361,0.066667
SSEABC Aydin (2017),15,10,1e-07,7983400000,0.000000
SSEABC Aydin (2017),15,20,1e-07,92000000000,0.000000
tany liao (2013),1,2,1e-07,188.066664,1.000000
tany liao (2013),1,5,1e-07,683.600004,1.000000
tany liao (2013),1,10,1e-07,1443.733322,1.000000
tany liao (2013),1,20,1e-07,2641.666687,1.000000
tany liao (2013),2,2,1e-07,785.466653,1.000000
tany liao (2013),2,5,1e-07,2180.733354,1.000000
tany liao (2013),2,10,1e-07,6432.266685,1.000000
tany liao (2013),2,20,1e-07,20888.733249,1.000000
tany liao (2013),3,2,1e-07,3543.466848,1.000000
tany liao (2013),3,5,1e-07,85460.200162,1.000000
tany liao (2013),3,10,1e-07,3769289.35872,0.933333
tany liao (2013),3,20,1e-07,153020000000,0.000000
tany liao (2013),8,2,1e-07,651.333312,1.000000
tany liao (2013),8,5,1e-07,2380.599904,1.000000
tany liao (2013),8,10,1e-07,6885.532797,1.000000
tany liao (2013),8,20,1e-07,25474.998524,1.000000
tany liao (2013),15,2,1e-07,3236.066784,1.000000
tany liao (2013),15,5,1e-07,17250.468196,1.000000
tany liao (2013),15,10,1e-07,72185.264128,1.000000
tany liao (2013),15,20,1e-07,269775.74,1.000000
texp liao (2013),1,2,1e-07,184.8,1.000000
texp liao (2013),1,5,1e-07,675.333336,1.000000
texp liao (2013),1,10,1e-07,1380.600001,1.000000
